url,name,ingredients,steps,rating,prep_time,cook_time,total_time,nb_servings,image
https://www.allrecipes.com/recipe/256887/broccoli-soup-au-gratin/,Broccoli Soup au Gratin,"['2 tablespoons unsalted butter, divided', '1 large onion, diced', '3 cloves garlic, minced', '5 cups vegetable broth, or more to taste', '2 pounds broccoli, trimmed', '½ cup heavy whipping cream', '2 teaspoons kosher salt, or more to taste', 'freshly ground black pepper to taste', '1 pinch freshly grated nutmeg', '1 pinch ground cayenne pepper, or to taste', '3 slices country white bread, halved crosswise', '3 cups shredded sharp Cheddar cheese']","['Melt 1 tablespoon butter in a large pot over medium heat; add onion. Cook and stir until onion turns translucent, 5 to 6 minutes. Add garlic; stir for 1 minute. Pour in broth; bring to a simmer over high heat.', 'Separate florets from heads of broccoli. Cut large florets in half. Cut stems in half and cut into 1/2-inch pieces. Add broccoli to simmering broth. Cover and cook until broccoli softens slightly, 2 to 3 minutes. Reduce heat to medium-low; simmer, stirring occasionally, until broccoli is very tender, about 10 minutes. Remove from heat.', 'Blend broccoli with an immersion blender into a very smooth puree. Stir in cream, salt, pepper, nutmeg, and cayenne. Return soup to medium-low heat; cook until cream is heated through, about 5 minutes.', 'Preheat oven to 375 degrees F (190 degrees C). Line a rimmed baking sheet with aluminum foil.', 'Butter both sides of bread with remaining 1 tablespoon butter and place on the lined baking sheet.', 'Bake bread in the preheated oven, turning halfway through, until toasted and crisp, 4 to 5 minutes.', 'Place 6 oven-proof soup crocks on the foil-lined baking sheet. Ladle soup into the crocks, filling almost to the top. Place 1 piece of toasted bread in each crock; cover with Cheddar cheese.', ""Set oven rack about 6 inches from the heat source and preheat the oven's broiler."", 'Place baking sheet under broiler and broil until cheese is browned and bubbly, 3 to 4 minutes.']",,30 mins,35 mins,1 hr 5 mins,6,https://www.allrecipes.com/thmb/j0gSARUZg2ZDeS8RLhHzfHg6dL4=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/4466011-81929be551d24168bd53f43565524fff.jpg
https://www.allrecipes.com/recipe/283768/panelle-sicilian-chickpea-fritters/,Panelle (Sicilian Chickpea Fritters),"['3 cups chickpea flour', 'salt to taste', '6 cups water', '1 tablespoon chopped fresh parsley, or to taste', 'ground black pepper to taste', '1 quart vegetable oil, or as needed']","['Place chickpea flour and some salt in a large saucepan over low heat. Pour in water, a little at a time, while whisking to prevent lumps.', 'Once mixture is smooth and creamy, increase to medium heat and bring to a boil. Reduce heat and simmer for 15 minutes, stirring continuously, until the mix starts separating from the sides of the pan.', 'Add parsley and a bit of pepper. Adjust salt if needed.', 'Pour chickpea mixture onto a greased baking sheet. Spread evenly to form a 1 1/2 inch thick layer. Refrigerate until mixture has hardened, at least 30 minutes.', 'Slice chickpea mixture into 1 1/2- x 2-inch rectangles.', 'Heat vegetable oil in a deep pot until 250 degrees F (120 degrees F). Drop a few rectangles at a time into the hot oil and deep fry until crispy, 3 to 4 minutes. Drain on paper towels and serve hot.']",,10 mins,30 mins,1 hr 10 mins,40,https://www.allrecipes.com/thmb/EoU66Xq1F-PzPy3GIY0OoT2SJJk=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(984x0:986x2)/9143983-472cef6edef14188a5b70bf6e1dd1039.jpg
https://www.allrecipes.com/recipe/267997/one-pot-vegan-potato-lentil-curry/,One-Pot Vegan Potato Lentil Curry,"['1 tablespoon canola oil, or more as needed', '2 medium red onions, chopped', '2 cloves garlic, minced', '1 (1 1/2 inch) piece chopped fresh ginger, or to taste', '1 teaspoon raw sugar, or more to taste', '¾ teaspoon ground cumin', '1 ½ teaspoons curry paste, or more to taste', '4 medium potatoes, peeled and cubed', '1 (28 ounce) can whole peeled tomatoes, chopped or pureed, juices reserved', '1 (14 ounce) can coconut milk', '1 cup red lentils', '½ teaspoon vegetable bouillon, or more to taste', '1 teaspoon lemon juice, or more to taste', 'salt and freshly ground black pepper to taste']","['Heat oil in a pot over medium-low heat. Add onions, garlic, and ginger; cook and stir until fragrant, 3 to 5 minutes. Sprinkle in sugar and cumin; cook and stir until sugar caramelizes, about 2 minutes, making sure cumin does not burn.', 'Stir in curry paste and cook for 1 to 2 minutes. Add potatoes, tomatoes with their juices, coconut milk, lentils, and bouillon; bring to a boil. Reduce the heat, then cover and simmer, stirring occasionally, until potatoes and lentils are cooked through, 20 to 25 minutes. Season with lemon juice, salt, and pepper.']",,20 mins,35 mins,55 mins,4,https://www.allrecipes.com/thmb/mljKnuL3L9ARHAjt_402DItH_ls=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(539x0:541x2)/7813197-3c768f67bb0d4dc292b701f51b6b9d50.jpg
https://www.allrecipes.com/recipe/261714/the-best-ever-vegan-sushi/,The Best Ever Vegan Sushi,"['1 cup short-grain sushi rice', '2 cups water', '1 pinch salt', '1 ½ teaspoons vegetable oil', '¼ cup rice vinegar', '2 tablespoons white sugar', '⅛ teaspoon salt', '1 (16 ounce) package extra-firm tofu', '1 tablespoon olive oil, or more as needed', '¼ small onion, minced (Optional)', '1 teaspoon garlic, minced (Optional)', '¼ cup vegan mayonnaise (such as Follow Your Heart Vegenaise)', '2 tablespoons Sriracha sauce, or to taste', '2 sheets nori, or as needed', '½ medium avocado - peeled, pitted, and sliced', '½ cup matchstick-sliced Savoy cabbage', '¼ cup matchstick-cut carrots', '¼ cup matchstick-cut seeded cucumber']","['Combine rice, water, and a pinch of salt in a saucepan; bring to a boil. Stir once with a bamboo rice spatula or a thin wooden spoon. Reduce the heat to low, cover, and cook until all water is absorbed and rice is tender, about 20 minutes. Let cool.', 'Heat vegetable oil in a small saucepan over medium heat; add rice vinegar, sugar, and 1/8 teaspoon salt. Heat mixture until all sugar has dissolved and liquid begins to simmer. Remove from the heat and let cool until safe to handle, at least 10 minutes. Fold small portions of the cooled liquid slowly into the cooled rice until mixture is slightly wet and sticky but not gooey; you may not need all of the liquid.', 'Press excess liquid out of the tofu using a paper towel. Cut tofu into strips.', 'Heat olive oil in a small skillet over medium heat. Add tofu strips, onion, and garlic; cook and stir until tofu is golden brown, about 4 minutes per side.', 'Mix vegan mayonnaise and Sriracha together in a small bowl.', 'Lay a sheet of nori, rough-side up, on a sushi mat. With wet fingers, firmly pat a thick, even layer of prepared rice over the nori, covering it completely. Arrange tofu strips, avocado, cabbage, carrots, and cucumber in a line along the bottom edge of the sheet.', 'Roll nori and sushi mat over the filling. Remove the mat and wrap the roll with plastic wrap, twisting ends tightly to compress the roll. Refrigerate until set, 5 to 10 minutes. Repeat with remaining nori and filling.', 'Remove sushi roll from the plastic wrap, slice into pieces, and top with the Sriracha mayonnaise.']",,45 mins,40 mins,1 hr 40 mins,6,https://www.allrecipes.com/thmb/NLkOG8jAi5cn0P4qzunUGATvuy0=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(2015x0:2017x2)/4533542-e496cad0fdb5410eb4454a754bd5b5e8.jpg
https://www.allrecipes.com/recipe/268917/korean-baked-cauliflower-wings/,"Korean Baked Cauliflower ""Wings""","['2 tablespoons gochujang (Korean hot pepper paste)', '2 tablespoons ketchup', '1 tablespoon raw sugar', '1 tablespoon soy sauce', '1 teaspoon sesame oil', '1 tablespoon honey', '½ teaspoon garlic, minced', '6 tablespoons water, or more as needed', '¼ cup sweet rice flour', '¼ cup potato starch', '½ teaspoon granulated garlic', '¼ teaspoon salt', '¼ teaspoon ground white pepper', '1 small head cauliflower, cut into wing-sized pieces', '2 tablespoons sesame seeds, or to taste']","['Preheat the oven to 425 degrees F (220 degrees C). Line a baking sheet with parchment paper.', 'Mix gochujang, ketchup, sugar, soy sauce, sesame oil, honey, and garlic together in a small bowl. Set sauce aside.', 'Mix water, rice flour, potato starch, granulated garlic, salt, and white pepper together in a large bowl. Add a small amount of additional water if batter is too thick.', 'Add cauliflower pieces to batter; toss to coat. Transfer to the prepared baking sheet, leaving space between each piece.', 'Bake in the preheated oven until some spots form, about 30 minutes.', 'Transfer baked cauliflower to a large bowl, leaving the oven on. Add sauce and toss to coat. Return to the baking sheet, leaving space between each piece. Return to the oven and continue baking until black spots start to appear, about 15 minutes.', 'Transfer cauliflower to a serving plate and top with sesame seeds.']",,30 mins,45 mins,1 hr 15 mins,4,https://www.allrecipes.com/thmb/YoMcaHBzN3oQGMqtSSDnU1BS4-E=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/5909542-1a67bb39a9f342d5bf8c2c6e29924982.jpg
https://www.allrecipes.com/recipe/260230/easy-vegan-red-curry-with-tofu-and-vegetables/,Easy Vegan Red Curry with Tofu and Vegetables,"['1 (12 ounce) package firm tofu, cubed', '3 tablespoons light soy sauce, or more to taste', '1 (14 ounce) can coconut milk', '1 tablespoon Thai red curry paste, or more to taste', '8 ounces broccoli florets', '1 (4 ounce) package sliced fresh mushrooms', '1  leek, cut lengthwise, washed, trimmed, and sliced thin', '1  carrot, cut into matchsticks', '1 squeeze lemon juice, or to taste', '1 pinch white sugar']","['Combine tofu and 3 tablespoons soy sauce in a small bowl and marinate for about 20 minutes.', 'Remove the solid top layer of coconut cream from the coconut milk can and heat in a wok over medium heat. Add curry paste and stir-fry for 2 minutes. Add tofu, broccoli, mushrooms, leek, and carrot and stir-fry for 2 minutes. Pour in remaining coconut milk and simmer until vegetables are soft, about 5 minutes. Season with soy sauce, lemon juice, and sugar.']",,20 mins,9 mins,49 mins,4,https://www.allrecipes.com/thmb/5gZxblrjzOPAkNqeuXujdIoO9K4=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1631x0:1633x2)/4557495-d9a0181deeba495f87068749898cb97c.jpg
https://www.allrecipes.com/recipe/277492/slow-cooker-vegan-leek-and-potato-soup/,Slow Cooker Vegan Leek and Potato Soup,"['¼ cup vegan butter', '3 tablespoons olive oil', '2 large leeks, diced', '1  yellow onion, minced', '1 large carrot, diced', '1 cup minced Pleurotus mushrooms (oyster mushrooms)', '2 pounds potatoes, peeled and diced', '4 cups low-sodium vegetable broth', '1 cup unsweetened oat milk, divided', '1 tablespoon potato starch', 'salt and ground black pepper to taste']","['Turn on the Sauté function on your slow cooker. Heat vegan butter and olive oil in the slow cooker. Add leeks, onion, carrot, and mushrooms. Cook and stir until leeks and onions are translucent and softened, carrots have softened, and mushrooms have liquefied, about 7 minutes. Add potatoes and vegetable broth; mix well. Mix 1 tablespoon oat milk with potato starch in a small bowl to create a slurry and stir it into soup.', 'Place remaining oat milk in a microwave-safe bowl and heat in the microwave until hot, about 30 seconds. Pour into soup and season with salt and pepper. Turn off the Sauté function.', 'Cook on Low for 6 hours or High for 3 1/2 hours. Stir soup before serving.']",,20 mins,3 hrs 40 mins,4 hrs,8,https://www.allrecipes.com/thmb/ZqBPvZF5heJfyThIGjeRWsq9by8=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1426x0:1428x2)/7356686-3e36a00378f34612aad4ca20d0bc72f4.jpg
https://www.allrecipes.com/recipe/231514/vegetarian-mexican-inspired-stuffed-peppers/,Vegetarian Mexican Inspired Stuffed Peppers,"['1 tablespoon salt', '4 large green bell peppers - tops, seeds, and membranes removed', '1 tablespoon olive oil', '½ cup chopped onion', '2 cups cooked rice', '1 (15 ounce) can black beans, drained and rinsed', '1 (14.5 ounce) can chili-style diced tomatoes', '1 teaspoon chili powder', '1 teaspoon garlic salt', '½ teaspoon ground cumin', '½ teaspoon salt', '1 (8 ounce) package shredded Mexican cheese blend (such as Sargento® Authentic Mexican)']","['Preheat the oven to 350 degrees F (175 degrees C).', 'Bring a large pot of water and 1 tablespoon salt to a boil. Add green bell peppers and cook until slightly softened, 3 to 4 minutes.', 'Drain bell peppers and arrange cut-side up in a 9x9-inch baking dish.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Heat olive oil in a skillet over medium heat. Add onion; cook and stir until softened, 5 to 10 minutes.', 'Transfer cooked onion into a large bowl; add rice, black beans, and tomatoes. Stir in chili powder, garlic salt, cumin, and 1/2 teaspoon salt until well combined. Fold in 1 1/2 cups Mexican cheese blend.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios\n\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Spoon rice mixture evenly into bell peppers; sprinkle with remaining Mexican cheese blend.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Bake in the preheated oven until cheese is melted and bubbling, about 30 minutes.\n\n\n\n\n\n\n\n\n\n\n\nDOTDASH MEREDITH FOOD STUDIOS\xa0']",,15 mins,40 mins,55 mins,4,https://www.allrecipes.com/thmb/dnEcemM-ichWvBkuJv_s3lTjIgw=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2)/231514-vegetarian-mexican-inspired-stuffed-peppers-DDMFS-4x3-5be7a1f8b64d4465848ddb9a3aef4084.jpg
https://www.allrecipes.com/recipe/278690/vegan-mushroom-risotto/,Vegan Mushroom Risotto,"['6 cups vegetable stock, or more if needed', '4 tablespoons olive oil, divided', '2 (8 ounce) packages baby bella mushrooms, chopped', '1 medium onion, diced', '1  celery stalk, diced', '3 cloves garlic, minced', '2 cups Arborio rice', '1 cup dry white wine', '1 ½ teaspoons dried thyme', '½ teaspoon salt, or to taste', '½ teaspoon freshly cracked black pepper, or to taste']","['Pour vegetable stock into a large pot and bring to a boil over medium heat. Reduce heat to low, cover, and keep warm.', 'Heat 2 tablespoons olive oil in a large Dutch oven over medium-high heat. Add mushrooms and cook, stirring occasionally, until softened, about 10 minutes. Add onion and cook until soft and translucent, about 5 minutes. Stir in celery and garlic, and cook until garlic is fragrant, about 3 minutes.', 'Add remaining 2 tablespoons olive oil and Arborio rice to the Dutch oven. Cook, stirring often, until rice is opaque and smells slightly toasted, 2 to 4 minutes. Stir in white wine; cook until it evaporates, an additional 2 to 3 minutes. Season with thyme, salt, and pepper.', 'Begin stirring in reserved warm vegetable stock, one cup at a time; allow each addition of stock to be fully absorbed before adding in the next, stirring continuously. Continue adding broth gradually, stirring constantly, until rice is tender and creamy, about 20 minutes. Season with additional salt and pepper.']",,15 mins,45 mins,1 hr,4,https://www.allrecipes.com/thmb/yobwU9D66UwekJ5eiAtXnimkDJo=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1205x0:1207x2)/7712052-e83064d69d2743698b609789fa111adf.jpg
https://www.allrecipes.com/recipe/260441/vegan-pumpkin-soup-with-coconut-milk/,Vegan Pumpkin Soup with Coconut Milk,"['2 tablespoons sunflower seed oil', '1  onion, finely chopped', '1 clove garlic, minced', '4 ½ cups cubed fresh pumpkin', '1  red bell pepper, cubed', '1 (1 inch) piece fresh ginger, grated', '1 teaspoon red curry paste', '1 (14 ounce) can vegetable broth', '1 ear fresh corn on the cob', '½ (14 ounce) can coconut milk', '1  lemon, juiced', 'salt and freshly ground black pepper', '¼ cup chopped Thai basil']","['Heat oil in a pot over medium heat and cook onion until soft and translucent, about 5 minutes. Add garlic and cook until fragrant, about 30 seconds. Add pumpkin, red bell pepper, and ginger; cook until softened, 5 to 8 minutes. Stir in curry paste and cook for 1 more minute. Pour in vegetable broth and bring to a boil. Reduce heat and cook until pumpkin and bell pepper are soft, about 25 minutes.', 'Cut corn kernels off the cob; add to the pot with coconut milk. Cook an additional 5 minutes; season with lemon juice, salt, and pepper. Sprinkle with Thai basil before serving.']",,10 mins,40 mins,50 mins,4,https://www.allrecipes.com/thmb/S26qKXa_lYPh7bRi2TRUxl8kKLw=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(589x0:591x2)/4561725-03e1a35eebba44d8832d306694ac0819.jpg
